-5.6228498692
8.491503107
-4.6835023862
6.7577798739
-9.9399936985
-1.5751673062
3.2544269982
3.9482963545
-5.3585596864
-1.6433173262
0.9136042766
0.6178806178
-2.0009799914
0.3750978809
5.3063344271
3.4228964427
-3.6428685817
0.7914172414
4.1477157374
-5.9068470785
10.6307082462
-9.7170495495
-0.3814841371
6.5194757017
-6.1381920948
-11.2133598437
13.1231215627
-9.8541524754
-2.9843599859
-2.0340193063
8.4677257798
-9.4951989921
10.1918536651
-3.7750660553
-1.0281411228
5.6121822144
4.2819109127
2.3207189823
-2.8606618865
0.3365731447
14.2151478
-7.9862118319
0.2071702848
-4.7569631804
4.0093767452
3.7265640046
-7.3880824064
-11.0826688373
8.6770274394
3.1222144122
-1.6199537073
1.9631821015
5.193290189
-2.4254953049
-3.338301466
3.8254570552
0.7081381021
-3.9688665268
3.8613571029
-2.3503313562
8.3829428773
-1.1931323205
2.8969624497
3.2077046352
4.2832560963
-1.1416137514
1.9065862695
2.5147264999
-12.0939373508
3.3425980024
-2.9922165024
2.0957212362
3.8414366965
0.6953721407
1.221302992
-1.1157870475
5.0230444615
-3.1209568498
-2.753778504
0.3105618536
-2.6352404627
7.2062696621
-11.7960220785
3.4250245212
-8.4532247605
-4.1838210226
2.3814691759
-3.927421899
-3.6735285594
6.8679901986
-4.3108592147
-3.4885006224
-4.6079223631
0.6104795937
-3.026397555
-2.4262902966
9.4129649232
3.5343105526
-10.7000072462
15.7650989384
-6.9094573163
